POLITICAL_UNIT,NAME,WGMS_ID,YEAR,SURVEY_DATE,HIGHEST_ELEVATION,MEDIAN_ELEVATION,LOWEST_ELEVATION,ELEVATION_UNC,LENGTH,LENGTH_UNC,AREA,AREA_UNC,SURVEY_PLATFORM_METHOD,INVESTIGATOR,SPONS_AGENCY,REFERENCE,REMARKS
CL,HUEMULES,4439,2011,,,,,,,,69.839996,,,,"DIRECCION GENERAL DE AGUAS, MINISTERIO DE OBRAS PUBLICAS","Ministerio de obras publicas, 2011. Variaciones recientes de glaciares en Chile, segun principales zonas glaciologicas. Direcion General de Aguas, Santiago de Chile, Chile: 142 pp.",Unclear if the reported area refers to the entire ice cap or to any of the outlet glaciers.
CL,INEXPLORADO 1,4421,1987,,,,,,,,14.4,,,,"DIRECCION GENERAL DE AGUAS, MINISTERIO DE OBRAS PUBLICAS","Ministerio de obras publicas, 2011. Variaciones recientes de glaciares en Chile, segun principales zonas glaciologicas. Santiago: Dirrecion General de Aguas",
CL,INEXPLORADO 1,4421,2011,,,,,,,,9.6499996,,,,"DIRECCION GENERAL DE AGUAS, MINISTERIO DE OBRAS PUBLICAS","Ministerio de obras publicas, 2011. Variaciones recientes de glaciares en Chile, segun principales zonas glaciologicas. Santiago: Dirrecion General de Aguas",
CL,INEXPLORADO 2,4422,1987,,,,,,,,18.690001,,,,"DIRECCION GENERAL DE AGUAS, MINISTERIO DE OBRAS PUBLICAS","Ministerio de obras publicas, 2011. Variaciones recientes de glaciares en Chile, segun principales zonas glaciologicas. Santiago: Dirrecion General de Aguas",
CL,INEXPLORADO 2,4422,2012,,,,,,,,13.48,,,,"DIRECCION GENERAL DE AGUAS, MINISTERIO DE OBRAS PUBLICAS","Ministerio de obras publicas, 2011. Variaciones recientes de glaciares en Chile, segun principales zonas glaciologicas. Santiago: Dirrecion General de Aguas",
CL,INEXPLORADO 3,4423,1987,,,,,,,,17.65,,,,"DIRECCION GENERAL DE AGUAS, MINISTERIO DE OBRAS PUBLICAS","Ministerio de obras publicas, 2011. Variaciones recientes de glaciares en Chile, segun principales zonas glaciologicas. Santiago: Dirrecion General de Aguas",
CL,INEXPLORADO 3,4423,2013,,,,,,,,12.49,,,,"DIRECCION GENERAL DE AGUAS, MINISTERIO DE OBRAS PUBLICAS","Ministerio de obras publicas, 2011. Variaciones recientes de glaciares en Chile, segun principales zonas glaciologicas. Santiago: Dirrecion General de Aguas",
CL,JORGE MONTT,29667,1986,19869999,,,,,57.0,,,,tP,,,WGMS (1993): FoG 1985-1990 (Vol. VI).,
CL,JUNCAL NORTE,2001,1955,19550224,5866,,2878,,,,7.5,0.1,cP,Jeppe MALMROS and colleagues,,"Malmros et al. (2016); Journal of Glaciology, 62(232), pp. 391-401.",Platform method is based on usage of aerial photography and ASTER GDEM v.2
CL,JUNCAL NORTE,2001,1967,19670305,5866,,2904,,,,7.5,0.1,sP,Jeppe MALMROS and colleagues,,"Malmros et al. (2016); Journal of Glaciology, 62(232), pp. 391-401.",
CL,JUNCAL NORTE,2001,1975,19750214,5866,,2916,,,,7.4000001,1.8,sP,Jeppe MALMROS and colleagues,,"Malmros et al. (2016); Journal of Glaciology, 62(232), pp. 391-401.",
CL,JUNCAL NORTE,2001,1985,19850314,5866,,2901,,,,7.4000001,0.80000001,sP,Jeppe MALMROS and colleagues,,"Malmros et al. (2016); Journal of Glaciology, 62(232), pp. 391-401.",
CL,JUNCAL NORTE,2001,1989,19890302,5866,,2903,,,,7.4000001,0.80000001,sP,Jeppe MALMROS and colleagues,,"Malmros et al. (2016); Journal of Glaciology, 62(232), pp. 391-401.",
CL,JUNCAL NORTE,2001,1994,19940227,5866,,2903,,,,7.3000002,0.80000001,sP,Jeppe MALMROS and colleagues,,"Malmros et al. (2016); Journal of Glaciology, 62(232), pp. 391-401.",
CL,JUNCAL NORTE,2001,1997,19970426,,,2953,,,,,,cC,"C. ACUNA, G. CASASSA, A.RIVERA.","DEPARTMENT OF GEOGRAPHY, UNIVERSITY OF CHILE",WGMS (2005): FoG 1995-2000 (Vol. VIII).,METHOD: AERIAL AND TERRESTRIAL PHOTOGRAMMETRY
CL,JUNCAL NORTE,2001,2000,20000331,5866,,2904,,,,7.0,0.40000001,sP,Jeppe MALMROS and colleagues,,"Malmros et al. (2016); Journal of Glaciology, 62(232), pp. 391-401.",
CL,JUNCAL NORTE,2001,2002,20020321,5866,,2906,,,,7.0,0.40000001,sP,Jeppe MALMROS and colleagues,,"Malmros et al. (2016); Journal of Glaciology, 62(232), pp. 391-401.",
CL,JUNCAL NORTE,2001,2008,20080330,5866,,2908,,,,7.0999999,0.40000001,sP,Jeppe MALMROS and colleagues,,"Malmros et al. (2016); Journal of Glaciology, 62(232), pp. 391-401.",
CL,JUNCAL NORTE,2001,2010,20100130,5866,,2941,,,,6.9000001,0.40000001,sP,Jeppe MALMROS and colleagues,,"Malmros et al. (2016); Journal of Glaciology, 62(232), pp. 391-401.",
CL,JUNCAL NORTE,2001,2011,,,,,,,,7.2199998,,,,"DIRECCION GENERAL DE AGUAS, MINISTERIO DE OBRAS PUBLICAS","Ministerio de obras publicas, 2011. Variaciones recientes de glaciares en Chile, segun principales zonas glaciologicas. Santiago: Dirrecion General de Aguas",
CL,JUNCAL NORTE,2001,2013,20130327,5866,,2934,,,,6.6999998,0.1,sP,Jeppe MALMROS and colleagues,,"Malmros et al. (2016); Journal of Glaciology, 62(232), pp. 391-401.",
CL,JUNCAL SUR,2002,1955,19550224,5860,,2608,,,,25.799999,0.30000001,cP,Jeppe MALMROS and colleagues,,"Malmros et al. (2016); Journal of Glaciology, 62(232), pp. 391-401.",Platform method is based on usage of aerial photography and ASTER GDEM v.2
CL,JUNCAL SUR,2002,1967,19670305,5695,,3555,,,,24.6,0.30000001,sP,Jeppe MALMROS and colleagues,,"Malmros et al. (2016); Journal of Glaciology, 62(232), pp. 391-401.",
CL,JUNCAL SUR,2002,1975,19750214,5718,,3589,,,,24.0,4.1999998,sP,Jeppe MALMROS and colleagues,,"Malmros et al. (2016); Journal of Glaciology, 62(232), pp. 391-401.",
CL,JUNCAL SUR,2002,1985,19850314,5695,,3595,,,,23.200001,1.8,sP,Jeppe MALMROS and colleagues,,"Malmros et al. (2016); Journal of Glaciology, 62(232), pp. 391-401.",
CL,JUNCAL SUR,2002,1989,19890302,5695,,3665,,,,22.5,2.0,sP,Jeppe MALMROS and colleagues,,"Malmros et al. (2016); Journal of Glaciology, 62(232), pp. 391-401.",
CL,JUNCAL SUR,2002,1994,19940227,5713,,3675,,,,22.1,1.9,sP,Jeppe MALMROS and colleagues,,"Malmros et al. (2016); Journal of Glaciology, 62(232), pp. 391-401.",
CL,JUNCAL SUR,2002,1995,,,,,,,,33.5,,,,"DIRECCION GENERAL DE AGUAS, MINISTERIO DE OBRAS PUBLICAS","Ministerio de obras publicas, 2011. Variaciones recientes de glaciares en Chile, segun principales zonas glaciologicas. Santiago: Dirrecion General de Aguas",
CL,JUNCAL SUR,2002,1997,19970426,,,3880,,,,,,aP,"C. ACUNA, G. CASASSA, A.RIVERA.","DEPARTMENT OF GEOGRAPHY, UNIVERSITY OF CHILE",WGMS (2005): FoG 1995-2000 (Vol. VIII).,
CL,JUNCAL SUR,2002,2000,20000331,5695,,3775,,,,21.5,0.89999998,sP,Jeppe MALMROS and colleagues,,"Malmros et al. (2016); Journal of Glaciology, 62(232), pp. 391-401.",
CL,JUNCAL SUR,2002,2002,20020321,5695,,3772,,,,21.299999,0.89999998,sP,Jeppe MALMROS and colleagues,,"Malmros et al. (2016); Journal of Glaciology, 62(232), pp. 391-401.",
CL,JUNCAL SUR,2002,2008,20080330,5695,,3782,,,,21.6,0.89999998,sP,Jeppe MALMROS and colleagues,,"Malmros et al. (2016); Journal of Glaciology, 62(232), pp. 391-401.",
CL,JUNCAL SUR,2002,2010,20100130,5713,,3782,,,,21.200001,1.0,sP,Jeppe MALMROS and colleagues,,"Malmros et al. (2016); Journal of Glaciology, 62(232), pp. 391-401.",
CL,JUNCAL SUR,2002,2011,,,,,,,,21.98,,,,"DIRECCION GENERAL DE AGUAS, MINISTERIO DE OBRAS PUBLICAS","Ministerio de obras publicas, 2011. Variaciones recientes de glaciares en Chile, segun principales zonas glaciologicas. Santiago: Dirrecion General de Aguas",
CL,JUNCAL SUR,2002,2013,20130327,5718,,3791,,,,20.5,1.0,sP,Jeppe MALMROS and colleagues,,"Malmros et al. (2016); Journal of Glaciology, 62(232), pp. 391-401.",
CL,LA PALOMA,4395,1989,,,,,,,,2.47,,,,"DIRECCION GENERAL DE AGUAS, MINISTERIO DE OBRAS PUBLICAS","Ministerio de obras publicas, 2011. Variaciones recientes de glaciares en Chile, segun principales zonas glaciologicas. Santiago: Dirrecion General de Aguas",
CL,LA PALOMA,4395,2007,,,,,,,,2.1700001,,,,"DIRECCION GENERAL DE AGUAS, MINISTERIO DE OBRAS PUBLICAS","Ministerio de obras publicas, 2011. Variaciones recientes de glaciares en Chile, segun principales zonas glaciologicas. Santiago: Dirrecion General de Aguas",
CL,LENGUA,2034,1998,19989999,1013,,98,,4.0900002,,3.6199999,,cC,"C.SCHNEIDER (1), M. SCHNIRCH (1), G. CASASSA (2),","(1) UNIVERSITY OF FREIBURG, GERMANY; (2) CENTRO DE ESTUDIOS SCIENTIFICOS VALDIVIA",WGMS (2005): FoG 1995-2000 (Vol. VIII).,METHOD: AERIAL PHOTOGRAMMETRY AND SATELITE IMAGE INTERPRETATION
CL,LEONES,1022,1974,,3078,,303,,11.4,,62.0,,,,,,
CL,LLAIMA,4411,1969,,,,,,,,29.74,,,,"DIRECCION GENERAL DE AGUAS, MINISTERIO DE OBRAS PUBLICAS","Ministerio de obras publicas, 2011. Variaciones recientes de glaciares en Chile, segun principales zonas glaciologicas. Santiago: Dirrecion General de Aguas",
CL,LLAIMA,4411,2010,,,,,,,,8.3500004,,,,"DIRECCION GENERAL DE AGUAS, MINISTERIO DE OBRAS PUBLICAS","Ministerio de obras publicas, 2011. Variaciones recientes de glaciares en Chile, segun principales zonas glaciologicas. Santiago: Dirrecion General de Aguas",
CL,LONQUIMAY,4409,1961,,,,,,,,2.75,,,,"DIRECCION GENERAL DE AGUAS, MINISTERIO DE OBRAS PUBLICAS","Ministerio de obras publicas, 2011. Variaciones recientes de glaciares en Chile, segun principales zonas glaciologicas. Santiago: Dirrecion General de Aguas",
CL,LONQUIMAY,4409,2011,,,,,,,,0.74000001,,,,"DIRECCION GENERAL DE AGUAS, MINISTERIO DE OBRAS PUBLICAS","Ministerio de obras publicas, 2011. Variaciones recientes de glaciares en Chile, segun principales zonas glaciologicas. Santiago: Dirrecion General de Aguas",
CL,LOS PIUQUENES,8165,0,,5137,3281,2357,,13.631,,19.191,,,,,,"Glacier info from Sevestre & Benn (2015). Area, lenght and elevations derived from RGI 5.0. Exact year not given (cf. RGI 5.0)."
CL,MACA (LENGUA ESTE),4438,1979,,,,,,,,45.080002,,,,"DIRECCION GENERAL DE AGUAS, MINISTERIO DE OBRAS PUBLICAS","Ministerio de obras publicas, 2011. Variaciones recientes de glaciares en Chile, segun principales zonas glaciologicas. Direcion General de Aguas, Santiago de Chile, Chile: 142 pp.",Unclear if the reported area refers to the entire ice cap or to any of the outlet glaciers.
CL,MACA (LENGUA ESTE),4438,2011,,,,,,,,27.620001,,,,"DIRECCION GENERAL DE AGUAS, MINISTERIO DE OBRAS PUBLICAS","Ministerio de obras publicas, 2011. Variaciones recientes de glaciares en Chile, segun principales zonas glaciologicas. Direcion General de Aguas, Santiago de Chile, Chile: 142 pp.",Unclear if the reported area refers to the entire ice cap or to any of the outlet glaciers.
CL,MARINELLI,4444,1931,,,,,,,,190.48,,,,"DIRECCION GENERAL DE AGUAS, MINISTERIO DE OBRAS PUBLICAS","Ministerio de obras publicas, 2011. Variaciones recientes de glaciares en Chile, segun principales zonas glaciologicas. Direcion General de Aguas, Santiago de Chile, Chile: 142 pp.",
CL,MARINELLI,4444,2011,,,,,,,,116.0,,,,"DIRECCION GENERAL DE AGUAS, MINISTERIO DE OBRAS PUBLICAS","Ministerio de obras publicas, 2011. Variaciones recientes de glaciares en Chile, segun principales zonas glaciologicas. Direcion General de Aguas, Santiago de Chile, Chile: 142 pp.",
CL,MARMOLEJO GLACIER GROUP,4522,1986,,,,,,,,24.940001,,,,"DIRECCION GENERAL DE AGUAS, MINISTERIO DE OBRAS PUBLICAS","Ministerio de obras publicas, 2011. Variaciones recientes de glaciares en Chile, segun principales zonas glaciologicas. Santiago: Dirrecion General de Aguas",
CL,MARMOLEJO GLACIER GROUP,4522,2010,,,,,,,,14.65,,,,"DIRECCION GENERAL DE AGUAS, MINISTERIO DE OBRAS PUBLICAS","Ministerio de obras publicas, 2011. Variaciones recientes de glaciares en Chile, segun principales zonas glaciologicas. Santiago: Dirrecion General de Aguas",
CL,MELIMOYU OESTE,4432,1976,,,,,,,,69.57,,,,"DIRECCION GENERAL DE AGUAS, MINISTERIO DE OBRAS PUBLICAS","Ministerio de obras publicas, 2011. Variaciones recientes de glaciares en Chile, segun principales zonas glaciologicas. Santiago: Dirrecion General de Aguas",Unclear if the reported area refers to the entire ice cap or to any of the outlet glaciers.
CL,MELIMOYU OESTE,4432,2011,,,,,,,,55.59,,,,"DIRECCION GENERAL DE AGUAS, MINISTERIO DE OBRAS PUBLICAS","Ministerio de obras publicas, 2011. Variaciones recientes de glaciares en Chile, segun principales zonas glaciologicas. Direcion General de Aguas, Santiago de Chile, Chile: 142 pp.",Unclear if the reported area refers to the entire ice cap or to any of the outlet glaciers.
CL,MENTOLAT (LENGUA SUR),4436,1979,,,,,,,,5.6199999,,,,"DIRECCION GENERAL DE AGUAS, MINISTERIO DE OBRAS PUBLICAS","Ministerio de obras publicas, 2011. Variaciones recientes de glaciares en Chile, segun principales zonas glaciologicas. Direcion General de Aguas, Santiago de Chile, Chile: 142 pp.",Unclear if the reported area refers to the entire ice cap or to any of the outlet glaciers.
CL,MENTOLAT (LENGUA SUR),4436,2011,,,,,,,,3.3499999,,,,"DIRECCION GENERAL DE AGUAS, MINISTERIO DE OBRAS PUBLICAS","Ministerio de obras publicas, 2011. Variaciones recientes de glaciares en Chile, segun principales zonas glaciologicas. Direcion General de Aguas, Santiago de Chile, Chile: 142 pp.",Unclear if the reported area refers to the entire ice cap or to any of the outlet glaciers.
CL,MISTRAL,10428,2000,20000207,,,,,,,1.5,,sP,,,"Ruiz et al. (2017); The Cryosphere, 11, 619-634, 10.5194/tc-11-619-2017.",Outlines were manually digitized from a Landsat image from February 2000.
CL,MOCHO CHOSHUENCO SE,3972,2003,,2422,,1603,,,,5.0999999,,,,,"Rivera et al. (2005), Hydrol. Science Journal, 50/6. DOI: 10.1623/hysj.2005.50.6.963.",
CL,MOCHO CHOSHUENCO SE,3972,2005,,,,,,,,4.8000002,,,,,,
CL,MOCHO CHOSHUENCO SE,3972,2021,20210326,2400,,1800,,,,5.14,0.11,aM,"Marius Schaefer, Jose Luis Rodriguez, Jorge Berkhoff",Universidad Austral de Chile,Informe DGA S.I.T. 479,
CL,MOCHO VOLCAN ICE CAP,3445,1976,19760420,,,,,,,25.6,2.0999999,sP,,,,Landsat
CL,MOCHO VOLCAN ICE CAP,3445,1986,19860206,,,,,,,23.4,0.89999998,sP,,,,Landsat
CL,MOCHO VOLCAN ICE CAP,3445,1990,19900225,,,,,,,19.700001,0.89999998,sP,,,,Landsat
CL,MOCHO VOLCAN ICE CAP,3445,1999,19990524,,,,,,,16.6,0.80000001,sP,,,,Landsat
CL,MOCHO VOLCAN ICE CAP,3445,2005,20050330,,,,,,,16.4,0.69999999,sP,,,,Landsat
CL,MOCHO VOLCAN ICE CAP,3445,2012,20120213,,,,,,,16.200001,0.40000001,sP,,,,Landsat
CL,MOCHO VOLCAN ICE CAP,3445,2013,20130330,,,,,,,15.1,0.40000001,sP,,,,Landsat
CL,MOCHO VOLCAN ICE CAP,3445,2014,20140802,,,,,,,14.9,0.40000001,sP,,,,Landsat
CL,MOCHO VOLCAN ICE CAP,3445,2015,20151001,,,,,,,14.4,0.40000001,sP,,,,Landsat
CL,MOCHO VOLCAN ICE CAP,3445,2016,20160312,,,,,,,14.3,0.5,sP,,,,Landsat
CL,MOCHO VOLCAN ICE CAP,3445,2017,20170211,,,,,,,13.8,0.40000001,sP,,,,Landsat
CL,MOCHO VOLCAN ICE CAP,3445,2018,20180307,,,,,,,13.9,0.60000002,sP,,,,Landsat
CL,MONOS DE AGUA,4383,1989,,,,,,,,2.51,,,,"DIRECCION GENERAL DE AGUAS, MINISTERIO DE OBRAS PUBLICAS","Ministerio de obras publicas, 2011. Variaciones recientes de glaciares en Chile, segun principales zonas glaciologicas. Santiago: Dirrecion General de Aguas",
CL,MONOS DE AGUA,4383,2011,,,,,,,,1.96,,,,"DIRECCION GENERAL DE AGUAS, MINISTERIO DE OBRAS PUBLICAS","Ministerio de obras publicas, 2011. Variaciones recientes de glaciares en Chile, segun principales zonas glaciologicas. Santiago: Dirrecion General de Aguas",
CL,NEF,1024,1974,,2798,,420,,32.599998,,164.0,,,,,,
CL,NEF,1024,1979,,,,,,,,132.73,,,,"DIRECCION GENERAL DE AGUAS, MINISTERIO DE OBRAS PUBLICAS","Ministerio de obras publicas, 2011. Variaciones recientes de glaciares en Chile, segun principales zonas glaciologicas. Direcion General de Aguas, Santiago de Chile, Chile: 142 pp.",
CL,NEF,1024,2010,,,,,,,,127.13,,,,"DIRECCION GENERAL DE AGUAS, MINISTERIO DE OBRAS PUBLICAS","Ministerio de obras publicas, 2011. Variaciones recientes de glaciares en Chile, segun principales zonas glaciologicas. Direcion General de Aguas, Santiago de Chile, Chile: 142 pp.",
CL,NEVADO DE QUEULAT (LENGUA PRINCIPAL),4435,1986,,,,,,,,108.37,,,,"DIRECCION GENERAL DE AGUAS, MINISTERIO DE OBRAS PUBLICAS","Ministerio de obras publicas, 2011. Variaciones recientes de glaciares en Chile, segun principales zonas glaciologicas. Direcion General de Aguas, Santiago de Chile, Chile: 142 pp.",Unclear if the reported area refers to the entire ice cap or to any of the outlet glaciers.
CL,NEVADO DE QUEULAT (LENGUA PRINCIPAL),4435,2011,,,,,,,,84.830002,,,,"DIRECCION GENERAL DE AGUAS, MINISTERIO DE OBRAS PUBLICAS","Ministerio de obras publicas, 2011. Variaciones recientes de glaciares en Chile, segun principales zonas glaciologicas. Direcion General de Aguas, Santiago de Chile, Chile: 142 pp.",Unclear if the reported area refers to the entire ice cap or to any of the outlet glaciers.
CL,NEVADO TRES CRUCES ICE CAP,4372,1976,,,,,,,,6.1500001,,,,"DIRECCION GENERAL DE AGUAS, MINISTERIO DE OBRAS PUBLICAS","Ministerio de obras publicas, 2011. Variaciones recientes de glaciares en Chile, segun principales zonas glaciologicas. Santiago: Dirrecion General de Aguas",
CL,NEVADO TRES CRUCES ICE CAP,4372,2008,,,,,,,,1.71,,,,"DIRECCION GENERAL DE AGUAS, MINISTERIO DE OBRAS PUBLICAS","Ministerio de obras publicas, 2011. Variaciones recientes de glaciares en Chile, segun principales zonas glaciologicas. Santiago: Dirrecion General de Aguas",
CL,NEVADOS DE CHILLAN,4404,1975,,,,,,,,16.02,,,,"DIRECCION GENERAL DE AGUAS, MINISTERIO DE OBRAS PUBLICAS","Ministerio de obras publicas, 2011. Variaciones recientes de glaciares en Chile, segun principales zonas glaciologicas. Santiago: Dirrecion General de Aguas",
CL,NEVADOS DE CHILLAN,4404,2011,,,,,,,,2.73,,,,"DIRECCION GENERAL DE AGUAS, MINISTERIO DE OBRAS PUBLICAS","Ministerio de obras publicas, 2011. Variaciones recientes de glaciares en Chile, segun principales zonas glaciologicas. Santiago: Dirrecion General de Aguas",
CL,NOROESTE,3724,1950,,1600,,10,,13.9,,51.5,,,,,,"survey assumed to be 1950 based on Leclercq, P. (Glacier fluctuations, global temperature and sea-level change, PhD thesis, Universiteit Utrecht, 2012)"
CL,NORTE,10431,2000,20000207,,,,,,,3.0,,sP,,,"Ruiz et al. (2017); The Cryosphere, 11, 619-634, 10.5194/tc-11-619-2017.",Outlines were manually digitized from a Landsat image from February 2000.
CL,O'HIGGINS,1015,1986,19869999,,,,,29.0,,,,tP,,,WGMS (1993): FoG 1985-1990 (Vol. VI).,
CL,OCCIDENTAL,1636,1976,,,,,,,,188.35001,,,,"DIRECCION GENERAL DE AGUAS, MINISTERIO DE OBRAS PUBLICAS","Ministerio de obras publicas, 2011. Variaciones recientes de glaciares en Chile, segun principales zonas glaciologicas. Direcion General de Aguas, Santiago de Chile, Chile: 142 pp.",
CL,OCCIDENTAL,1636,1986,,,,100,,49.0,,244.0,,,,,,
CL,OCCIDENTAL,1636,2009,,,,,,,,165.91,,,,"DIRECCION GENERAL DE AGUAS, MINISTERIO DE OBRAS PUBLICAS","Ministerio de obras publicas, 2011. Variaciones recientes de glaciares en Chile, segun principales zonas glaciologicas. Direcion General de Aguas, Santiago de Chile, Chile: 142 pp.",
CL,OESTE M,3725,1950,,1326,,451,,3.0120001,,3.0999999,,,,,,"survey assumed to be 1950 based on Leclercq, P. (Glacier fluctuations, global temperature and sea-level change, PhD thesis, Universiteit Utrecht, 2012)"
CL,OESTE N,3726,1950,,1654,,0,,11.088,,30.91,,,,,,"survey assumed to be 1950 based on Leclercq, P. (Glacier fluctuations, global temperature and sea-level change, PhD thesis, Universiteit Utrecht, 2012)"
CL,OESTE S L,3727,1950,,1606,,118,,9.5139999,,15.06,,,,,,"survey assumed to be 1950 based on Leclercq, P. (Glacier fluctuations, global temperature and sea-level change, PhD thesis, Universiteit Utrecht, 2012)"
CL,OESTE S R,3728,1950,,1606,,118,,8.3929996,,15.06,,,,,,"survey assumed to be 1950 based on Leclercq, P. (Glacier fluctuations, global temperature and sea-level change, PhD thesis, Universiteit Utrecht, 2012)"
CL,OFHIDRO,29588,1986,19869999,1655,,45,,26.0,,116.0,,aP,,,WGMS (1998): FoG 1990-1995 (Vol. VII).,
CL,OJOS DEL SALADO ICE CAP,4364,1976,,,,,,,,14.86,,,,"DIRECCION GENERAL DE AGUAS, MINISTERIO DE OBRAS PUBLICAS","Ministerio de obras publicas, 2011. Variaciones recientes de glaciares en Chile, segun principales zonas glaciologicas. Santiago: Dirrecion General de Aguas",
CL,OJOS DEL SALADO ICE CAP,4364,2003,,,,,,,,6.7600002,,,,"DIRECCION GENERAL DE AGUAS, MINISTERIO DE OBRAS PUBLICAS","Ministerio de obras publicas, 2011. Variaciones recientes de glaciares en Chile, segun principales zonas glaciologicas. Santiago: Dirrecion General de Aguas",
CL,OLIVARES ALFA,4384,1955,19550224,5120,,3750,,,,16.6,0.2,cP,Jeppe MALMROS and colleagues,,"Malmros et al. (2016); Journal of Glaciology, 62(232), pp. 391-401.",Platform method is based on usage of aerial photography and ASTER GDEM v.2
CL,OLIVARES ALFA,4384,1967,19670305,4987,,3906,,,,14.6,0.2,sP,Jeppe MALMROS and colleagues,,"Malmros et al. (2016); Journal of Glaciology, 62(232), pp. 391-401.",
CL,OLIVARES ALFA,4384,1975,19750214,4996,,3947,,,,14.2,3.3,sP,Jeppe MALMROS and colleagues,,"Malmros et al. (2016); Journal of Glaciology, 62(232), pp. 391-401.",
CL,OLIVARES ALFA,4384,1985,19850314,4943,,3942,,,,12.6,1.5,sP,Jeppe MALMROS and colleagues,,"Malmros et al. (2016); Journal of Glaciology, 62(232), pp. 391-401.",
CL,OLIVARES ALFA,4384,1986,,,,,,,,8.9200001,,,,"DIRECCION GENERAL DE AGUAS, MINISTERIO DE OBRAS PUBLICAS","Ministerio de obras publicas, 2011. Variaciones recientes de glaciares en Chile, segun principales zonas glaciologicas. Santiago: Dirrecion General de Aguas",
CL,OLIVARES ALFA,4384,1989,19890302,4943,,3999,,,,11.0,1.6,sP,Jeppe MALMROS and colleagues,,"Malmros et al. (2016); Journal of Glaciology, 62(232), pp. 391-401.",
CL,OLIVARES ALFA,4384,1994,19940227,4933,,4010,,,,10.0,1.7,sP,Jeppe MALMROS and colleagues,,"Malmros et al. (2016); Journal of Glaciology, 62(232), pp. 391-401.",
CL,OLIVARES ALFA,4384,2000,20000331,4933,,4013,,,,8.5,0.80000001,sP,Jeppe MALMROS and colleagues,,"Malmros et al. (2016); Journal of Glaciology, 62(232), pp. 391-401.",
CL,OLIVARES ALFA,4384,2002,20020321,4943,,4019,,,,8.3999996,0.80000001,sP,Jeppe MALMROS and colleagues,,"Malmros et al. (2016); Journal of Glaciology, 62(232), pp. 391-401.",
CL,OLIVARES ALFA,4384,2008,20080330,4933,,4030,,,,7.5999999,0.69999999,sP,Jeppe MALMROS and colleagues,,"Malmros et al. (2016); Journal of Glaciology, 62(232), pp. 391-401.",
CL,OLIVARES ALFA,4384,2010,20100130,4943,,4043,,,,7.0,0.69999999,sP,Jeppe MALMROS and colleagues,,"Malmros et al. (2016); Journal of Glaciology, 62(232), pp. 391-401.",
CL,OLIVARES ALFA,4384,2011,,,,,,,,6.0999999,,,,"DIRECCION GENERAL DE AGUAS, MINISTERIO DE OBRAS PUBLICAS","Ministerio de obras publicas, 2011. Variaciones recientes de glaciares en Chile, segun principales zonas glaciologicas. Santiago: Dirrecion General de Aguas",
CL,OLIVARES ALFA,4384,2013,20130327,4933,,4048,,,,6.1999998,0.69999999,sP,Jeppe MALMROS and colleagues,,"Malmros et al. (2016); Journal of Glaciology, 62(232), pp. 391-401.",
CL,OLIVARES BETA,2004,1955,19550224,4900,,3376,,,,12.5,0.2,cP,Jeppe MALMROS and colleagues,,"Malmros et al. (2016); Journal of Glaciology, 62(232), pp. 391-401.",Platform method is based on usage of aerial photography and ASTER GDEM v.2
CL,OLIVARES BETA,2004,1967,19670305,4899,,3669,,,,9.8999996,0.1,sP,Jeppe MALMROS and colleagues,,"Malmros et al. (2016); Journal of Glaciology, 62(232), pp. 391-401.",
CL,OLIVARES BETA,2004,1975,19750214,4899,,3675,,,,9.6999998,2.0,sP,Jeppe MALMROS and colleagues,,"Malmros et al. (2016); Journal of Glaciology, 62(232), pp. 391-401.",
CL,OLIVARES BETA,2004,1985,19850314,4899,,3712,,,,9.1000004,0.80000001,sP,Jeppe MALMROS and colleagues,,"Malmros et al. (2016); Journal of Glaciology, 62(232), pp. 391-401.",
CL,OLIVARES BETA,2004,1989,19890302,4899,,3705,,,,8.8000002,0.80000001,sP,Jeppe MALMROS and colleagues,,"Malmros et al. (2016); Journal of Glaciology, 62(232), pp. 391-401.",
CL,OLIVARES BETA,2004,1994,19940227,4899,,3705,,,,8.8000002,0.80000001,sP,Jeppe MALMROS and colleagues,,"Malmros et al. (2016); Journal of Glaciology, 62(232), pp. 391-401.",
CL,OLIVARES BETA,2004,1997,19970426,,,3850,,,,,,aP,"C. ACUNA, G. CASASSA, A.RIVERA.","DEPARTMENT OF GEOGRAPHY, UNIVERSITY OF CHILE",WGMS (2005): FoG 1995-2000 (Vol. VIII).,
CL,OLIVARES BETA,2004,2000,20000331,4899,,3710,,,,8.5,0.40000001,sP,Jeppe MALMROS and colleagues,,"Malmros et al. (2016); Journal of Glaciology, 62(232), pp. 391-401.",
CL,OLIVARES BETA,2004,2002,20020321,4899,,3780,,,,8.6999998,0.40000001,sP,Jeppe MALMROS and colleagues,,"Malmros et al. (2016); Journal of Glaciology, 62(232), pp. 391-401.",
CL,OLIVARES BETA,2004,2008,20080330,4899,,3815,,,,8.6000004,0.40000001,sP,Jeppe MALMROS and colleagues,,"Malmros et al. (2016); Journal of Glaciology, 62(232), pp. 391-401.",
CL,OLIVARES BETA,2004,2010,20100130,4899,,3772,,,,8.6000004,0.40000001,sP,Jeppe MALMROS and colleagues,,"Malmros et al. (2016); Journal of Glaciology, 62(232), pp. 391-401.",
